width,N,q,F,seed,s_max,s_mean,steps_to_freeze,is_frozen
10,100,9,3,395248455,0.76,0.1111111111111111,81245,True
10,100,4,8,342164252,1.0,1.0,68423,True
15,225,4,8,342426393,1.0,1.0,385841,True
50,2500,9,5,291111658,1.0,1.0,45688261,True
40,1600,6,8,398721874,1.0,1.0,26534681,True
30,900,7,5,342360864,1.0,1.0,7883268,True
50,2500,1,8,341705498,1.0,1.0,250000,True
30,900,9,5,342557467,1.0,1.0,5133831,True
15,225,7,5,342033176,1.0,1.0,430111,True
10,100,1,3,337969942,1.0,1.0,10000,True
15,225,7,8,344523552,1.0,1.0,367153,True
10,100,9,8,399246157,1.0,1.0,81658,True
10,100,4,3,393610059,1.0,1.0,60968,True
40,1600,7,5,398132052,1.0,1.0,29814663,True
5,25,4,5,292684519,1.0,1.0,4414,True
5,25,4,3,291832552,0.64,0.25,3584,True
20,400,3,3,393347908,1.0,1.0,1052758,True
50,2500,6,3,396559182,1.0,1.0,25924020,True
50,2500,4,8,342557465,1.0,1.0,56151340,True
5,25,6,8,295240433,1.0,1.0,7559,True
5,25,6,5,344851224,0.56,0.5,5598,True
5,25,4,8,347407144,1.0,1.0,4850,True
50,2500,6,3,341246750,1.0,1.0,67833990,True
15,225,4,8,342885151,1.0,1.0,320082,True
30,900,6,3,340853532,1.0,1.0,5013068,True
15,225,7,8,343999260,1.0,1.0,346255,True
30,900,6,8,342885145,1.0,1.0,5738359,True
20,400,7,5,397411152,0.9975,0.5,1124413,True
30,900,3,5,339542802,1.0,1.0,4288658,True
10,100,7,5,340984599,1.0,1.0,60281,True
10,100,6,8,290456294,1.0,1.0,62682,True
5,25,4,8,345637656,1.0,1.0,6871,True
15,225,9,5,343474976,1.0,1.0,395102,True
40,1600,9,3,341574424,0.975625,0.1666666666666666,27979079,True
15,225,9,3,342229789,0.9733333333333334,0.1666666666666666,375342,True
15,225,3,8,342557471,1.0,1.0,346444,True
50,2500,6,3,341312285,1.0,1.0,78924156,True
30,900,1,3,338821915,1.0,1.0,90000,True
20,400,4,5,394134337,1.0,1.0,843249,True
20,400,4,5,394658627,1.0,1.0,885889,True
5,25,7,8,348390179,1.0,1.0,6911,True
40,1600,3,3,339280660,1.0,1.0,22123356,True
30,900,6,5,395969354,1.0,1.0,7439025,True
50,2500,3,3,340132635,1.0,1.0,30466629,True
20,400,1,8,340460311,1.0,1.0,40000,True
20,400,6,8,343278365,1.0,1.0,1389602,True
10,100,3,8,341115673,1.0,1.0,71691,True
50,2500,6,8,400294745,1.0,1.0,36322085,True
15,225,6,8,343933727,1.0,1.0,439451,True
50,2500,3,3,394134346,1.0,1.0,53562908,True
40,1600,6,5,396100423,1.0,1.0,18291520,True
15,225,3,5,394986310,1.0,1.0,187569,True
40,1600,6,5,341574427,1.0,1.0,14366662,True
10,100,6,3,287703775,0.98,0.5,89164,True
40,1600,1,3,338428695,1.0,1.0,160000,True
20,400,3,8,342098718,1.0,1.0,1125182,True
40,1600,7,3,340656919,1.0,1.0,25582056,True
5,25,6,3,292815594,0.92,0.5,4630,True
5,25,1,8,244253364,1.0,1.0,2500,True
10,100,9,5,342623005,1.0,1.0,84105,True
20,400,1,8,394986312,1.0,1.0,40000,True
20,400,9,8,344064797,1.0,1.0,1436006,True
30,900,6,5,397149007,1.0,1.0,4097015,True
5,25,7,3,346030887,0.64,0.25,5639,True
50,2500,1,8,341902110,1.0,1.0,250000,True
50,2500,4,3,339870485,1.0,1.0,63323730,True
10,100,3,5,339870487,1.0,1.0,77669,True
5,25,3,3,291504873,0.52,0.5,3217,True
30,900,6,3,395903821,1.0,1.0,3674493,True
10,100,1,5,392299327,1.0,1.0,10000,True
30,900,4,8,398263126,1.0,1.0,5918404,True
10,100,3,5,338821902,1.0,1.0,59919,True
20,400,4,8,342229788,1.0,1.0,1167391,True
20,400,4,8,342033178,1.0,1.0,1048661,True
15,225,9,3,397017934,0.9422222222222222,0.2,382694,True
30,900,4,3,393347907,1.0,1.0,2446572,True
30,900,3,3,338756374,1.0,1.0,7196212,True
10,100,3,3,338297617,1.0,1.0,43939,True
10,100,4,8,396428108,1.0,1.0,76529,True
5,25,3,3,342426387,1.0,1.0,4625,True
40,1600,6,5,341508890,1.0,1.0,27017439,True
20,400,9,5,343016223,1.0,1.0,1114546,True
20,400,7,3,340984606,1.0,1.0,1052592,True
30,900,3,5,340460313,1.0,1.0,7952607,True
5,25,4,8,294453999,1.0,1.0,7557,True
10,100,9,3,340853528,0.4,0.0416666666666666,38855,True
5,25,1,3,342426390,1.0,1.0,2500,True
15,225,4,3,340394779,1.0,1.0,436486,True
5,25,4,8,345965341,1.0,1.0,6016,True
10,100,3,8,395445062,1.0,1.0,54415,True
15,225,4,5,341115676,1.0,1.0,294857,True
30,900,4,8,398132053,1.0,1.0,4831557,True
15,225,4,5,341312286,1.0,1.0,449269,True
50,2500,1,3,338559764,1.0,1.0,250000,True
40,1600,9,5,343540515,1.0,1.0,19158427,True
50,2500,3,8,341967638,1.0,1.0,45050439,True
20,400,9,3,397345619,0.8525,0.2,1081373,True
5,25,4,3,243008179,0.64,0.5,4651,True
40,1600,4,5,340853530,1.0,1.0,21387503,True
15,225,9,5,343212829,1.0,1.0,400070,True
5,25,6,8,295240429,1.0,1.0,7925,True
10,100,1,8,394330948,1.0,1.0,10000,True
50,2500,4,5,396952399,1.0,1.0,57958791,True
30,900,9,3,396297036,0.9911111111111112,0.25,6819344,True
15,225,7,8,344589091,1.0,1.0,329462,True
20,400,9,8,343737113,1.0,1.0,1286737,True
40,1600,4,5,340787990,1.0,1.0,22804754,True
30,900,9,3,395838276,0.9966666666666668,0.3333333333333333,5133571,True
15,225,6,5,341771034,1.0,1.0,542364,True
5,25,3,3,291701483,1.0,1.0,4087,True
20,400,4,5,340067096,1.0,1.0,972872,True
20,400,3,5,394396484,1.0,1.0,651736,True
40,1600,9,8,401474397,1.0,1.0,21699615,True
40,1600,4,5,396362578,1.0,1.0,17615068,True
10,100,9,8,344392480,1.0,1.0,68407,True
50,2500,7,8,344916773,1.0,1.0,54035640,True
50,2500,4,5,395641673,1.0,1.0,53478641,True
20,400,9,5,342033174,1.0,1.0,1500274,True
50,2500,9,5,399508312,1.0,1.0,52347855,True
15,225,1,5,340001563,1.0,1.0,22500,True
15,225,6,3,394986308,0.9688888888888888,0.3333333333333333,359164,True
40,1600,9,3,341639962,0.998125,0.25,19430032,True
10,100,6,8,398066515,1.0,1.0,90668,True
50,2500,4,3,339936024,1.0,1.0,39472333,True
40,1600,9,5,343606049,1.0,1.0,16145359,True
20,400,7,8,399508312,1.0,1.0,1552118,True
40,1600,1,8,340722452,1.0,1.0,160000,True
40,1600,6,5,396297030,1.0,1.0,14366902,True
50,2500,1,8,341771036,1.0,1.0,250000,True
50,2500,3,5,340001553,1.0,1.0,29098538,True
15,225,3,3,395510610,1.0,1.0,178055,True
50,2500,7,3,341705501,1.0,1.0,36696992,True
20,400,6,5,395182915,1.0,1.0,941553,True
30,900,6,3,340591384,1.0,1.0,3903239,True
20,400,9,8,344064795,1.0,1.0,1132082,True
5,25,4,8,345703191,1.0,1.0,6927,True
20,400,3,8,341836569,1.0,1.0,757782,True
50,2500,9,5,291373806,1.0,1.0,47038973,True
40,1600,9,5,290587365,1.0,1.0,20694462,True
10,100,3,5,339280658,1.0,1.0,69418,True
30,900,3,5,288228066,1.0,1.0,6426106,True
50,2500,9,8,344720157,1.0,1.0,57072189,True
30,900,9,3,342229793,0.9911111111111112,0.25,3552031,True
40,1600,6,5,398066519,1.0,1.0,11055590,True
40,1600,7,3,340787993,1.0,1.0,13737502,True
50,2500,1,5,394658630,1.0,1.0,250000,True
20,400,4,3,339542810,1.0,1.0,876292,True
10,100,4,3,338952980,1.0,1.0,50417,True
30,900,1,3,286261980,1.0,1.0,90000,True
30,900,9,3,395969349,0.9944444444444444,0.3333333333333333,5146003,True
10,100,3,8,341443352,1.0,1.0,92572,True
30,900,9,8,344916768,1.0,1.0,5555989,True
20,400,7,3,394789704,0.9825,0.5,1227536,True
10,100,4,8,397017937,1.0,1.0,54591,True
5,25,6,5,294191858,0.96,0.5,5703,True
5,25,3,3,291308264,1.0,1.0,4810,True
30,900,1,8,341115671,1.0,1.0,90000,True
50,2500,1,5,340394780,1.0,1.0,250000,True
15,225,9,3,397345611,0.9466666666666668,0.1666666666666666,419681,True
40,1600,4,3,340067100,1.0,1.0,20528997,True
50,2500,9,5,343671585,1.0,1.0,49701716,True
50,2500,9,3,398656344,0.998,0.3333333333333333,37426027,True
15,225,4,5,341508894,1.0,1.0,244254,True
20,400,3,8,397280079,1.0,1.0,715411,True
20,400,9,3,397214546,0.9275,0.0833333333333333,1620402,True
15,225,6,8,291439339,1.0,1.0,363580,True
30,900,6,8,343212830,1.0,1.0,6346504,True
20,400,4,5,340656922,1.0,1.0,591624,True
10,100,7,8,399246168,1.0,1.0,99582,True
15,225,4,8,342819613,1.0,1.0,375576,True
5,25,3,3,291111651,1.0,1.0,4489,True
50,2500,3,5,341312287,1.0,1.0,89111956,True
5,25,6,3,345572133,0.4,0.1666666666666666,3772,True
40,1600,6,3,340525848,1.0,1.0,18459687,True
20,400,3,5,340525854,1.0,1.0,1024916,True
5,25,3,3,342688531,1.0,1.0,5096,True
30,900,1,3,392758084,1.0,1.0,90000,True
5,25,3,3,291570406,1.0,1.0,4204,True
10,100,3,3,338428692,1.0,1.0,37804,True
20,400,4,3,339673883,1.0,1.0,599603,True
15,225,3,5,289014506,1.0,1.0,214316,True
40,1600,9,5,343671588,1.0,1.0,19319108,True
30,900,6,8,397673287,1.0,1.0,6045793,True
50,2500,3,5,394789698,1.0,1.0,87748199,True
50,2500,4,5,341312285,1.0,1.0,30858283,True
40,1600,4,8,397935442,1.0,1.0,19294213,True
50,2500,9,8,401867613,1.0,1.0,57580193,True
50,2500,7,8,344326945,1.0,1.0,72543978,True
5,25,4,3,291635945,0.56,0.25,3652,True
20,400,9,5,398328658,1.0,1.0,745324,True
30,900,7,8,398394190,1.0,1.0,9120751,True
10,100,7,3,340198166,0.44,0.2,142556,True
50,2500,7,5,397083467,1.0,1.0,65955140,True
40,1600,6,8,399442770,1.0,1.0,17372186,True
40,1600,6,5,342295329,1.0,1.0,19984720,True
20,400,9,5,342164247,1.0,1.0,937943,True
15,225,3,8,396952391,1.0,1.0,453176,True
30,900,1,3,393282376,1.0,1.0,90000,True
5,25,6,5,244712121,0.6,0.5,5037,True
5,25,7,8,295830259,1.0,1.0,7137,True
50,2500,7,5,342688540,1.0,1.0,36992891,True
30,900,3,5,394068802,1.0,1.0,8518867,True
50,2500,7,8,344261405,1.0,1.0,75291023,True
20,400,7,5,397607763,1.0,1.0,857393,True
15,225,3,8,343343909,1.0,1.0,264293,True
30,900,9,3,397804374,0.9822222222222222,0.3333333333333333,3867545,True
30,900,6,3,340460313,1.0,1.0,7857019,True
20,400,4,8,341771033,1.0,1.0,1220564,True
30,900,1,3,338232086,1.0,1.0,90000,True
5,25,1,3,290718438,1.0,1.0,2500,True
50,2500,7,8,400491349,1.0,1.0,78749679,True
15,225,6,8,343802655,1.0,1.0,631647,True
40,1600,7,3,395707212,1.0,1.0,20773310,True
5,25,6,5,293536490,0.8,0.5,5912,True
20,400,3,8,342164254,1.0,1.0,1524948,True
20,400,6,8,342623003,1.0,1.0,1944097,True
10,100,9,3,341377820,0.45,0.0625,44602,True
50,2500,3,5,340329236,1.0,1.0,37194624,True
5,25,6,5,294454004,0.6,0.5,5227,True
30,900,4,8,343147299,1.0,1.0,4658841,True
30,900,3,8,341181203,1.0,1.0,7690660,True
5,25,3,5,344982302,1.0,1.0,6005,True
40,1600,4,3,340001563,1.0,1.0,27325511,True
15,225,6,8,398394186,1.0,1.0,350971,True
40,1600,4,8,342295321,1.0,1.0,13263354,True
10,100,9,5,342229786,0.98,0.3333333333333333,94819,True
40,1600,1,8,397083476,1.0,1.0,160000,True
15,225,3,5,396624722,1.0,1.0,147342,True
5,25,6,3,343474963,1.0,1.0,5110,True
10,100,3,8,340460304,1.0,1.0,83762,True
5,25,3,3,344064801,0.76,0.5,3908,True
15,225,1,5,339936025,1.0,1.0,22500,True
5,25,9,5,347669289,1.0,1.0,6117,True
5,25,6,8,348062499,0.92,0.5,6152,True
5,25,3,5,292684524,1.0,1.0,4211,True
5,25,1,3,342033171,1.0,1.0,2500,True
10,100,6,3,395117388,1.0,1.0,66420,True
15,225,7,5,397083467,1.0,1.0,424830,True
40,1600,3,3,338952979,1.0,1.0,11894808,True
20,400,4,3,338887446,1.0,1.0,1485973,True
30,900,4,5,340787995,1.0,1.0,5434401,True
15,225,1,3,338363155,1.0,1.0,22500,True
20,400,1,5,393085765,1.0,1.0,40000,True
30,900,1,3,337642256,1.0,1.0,90000,True
15,225,6,8,343671584,1.0,1.0,433258,True
30,900,6,5,396034891,1.0,1.0,4859345,True
15,225,3,8,342164248,1.0,1.0,398543,True
30,900,4,5,395838288,1.0,1.0,6164097,True
20,400,6,5,395969357,1.0,1.0,493596,True
20,400,1,3,337249037,1.0,1.0,40000,True
5,25,1,8,293470954,1.0,1.0,2500,True
50,2500,3,8,397083467,1.0,1.0,47053809,True
30,900,6,8,343933732,1.0,1.0,5769831,True
30,900,6,8,343606049,1.0,1.0,8022888,True
5,25,3,8,245105337,1.0,1.0,8143,True
30,900,1,8,341312283,1.0,1.0,90000,True
30,900,1,5,393610056,1.0,1.0,90000,True
15,225,9,5,399835995,1.0,1.0,368913,True
40,1600,6,5,397411155,1.0,1.0,19096520,True
10,100,1,8,339936018,1.0,1.0,10000,True
20,400,4,8,342557470,1.0,1.0,1143602,True
15,225,7,3,396690258,0.9466666666666668,0.5,420611,True
15,225,1,5,339477268,1.0,1.0,22500,True
30,900,1,5,339018518,1.0,1.0,90000,True
20,400,1,5,339542810,1.0,1.0,40000,True
10,100,9,3,396559181,0.77,0.0909090909090909,58268,True
10,100,1,5,286655194,1.0,1.0,10000,True
20,400,3,3,338625298,1.0,1.0,578451,True
20,400,9,5,341967638,1.0,1.0,972106,True
10,100,1,5,337969933,1.0,1.0,10000,True
5,25,7,8,295371500,1.0,1.0,6681,True
10,100,3,8,396821325,1.0,1.0,62831,True
20,400,6,5,396821331,1.0,1.0,903854,True
15,225,1,3,394134347,1.0,1.0,22500,True
20,400,9,3,341705500,0.9275,0.1111111111111111,1579138,True
40,1600,9,5,343999270,1.0,1.0,18261167,True
20,400,9,8,398852939,1.0,1.0,1469409,True
30,900,6,3,340263703,1.0,1.0,3227901,True
30,900,1,8,341050137,1.0,1.0,90000,True
15,225,9,3,342360860,0.4755555555555555,0.0227272727272727,257636,True
5,25,6,3,292094693,0.8,0.3333333333333333,5110,True
50,2500,4,8,397214534,1.0,1.0,50245285,True
15,225,4,3,339739415,1.0,1.0,176231,True
40,1600,3,8,342033179,1.0,1.0,16349676,True
20,400,9,8,400884572,1.0,1.0,1225808,True
10,100,7,8,342557464,1.0,1.0,91271,True
30,900,1,8,340263697,1.0,1.0,90000,True
5,25,7,3,293536497,0.56,0.2,5001,True
30,900,4,8,396624711,1.0,1.0,6906877,True
20,400,4,5,394068800,1.0,1.0,1180218,True
40,1600,7,8,291963631,1.0,1.0,18890275,True
10,100,7,3,340329239,0.73,0.1111111111111111,85679,True
30,900,3,8,341639958,1.0,1.0,4850680,True
30,900,4,3,339280663,1.0,1.0,3786565,True
20,400,7,8,344064803,1.0,1.0,1207419,True
10,100,9,8,291701482,1.0,1.0,86352,True
50,2500,3,8,397214541,1.0,1.0,29179996,True
20,400,3,8,397542227,1.0,1.0,1051623,True
20,400,6,5,341312283,1.0,1.0,965550,True
10,100,9,5,342164252,1.0,1.0,58089,True
50,2500,7,3,341246748,1.0,1.0,42924615,True
30,900,6,3,394920779,1.0,1.0,5525419,True
20,400,6,5,340591380,1.0,1.0,1365231,True
5,25,3,5,345375525,1.0,1.0,5933,True
20,400,6,3,395510605,1.0,1.0,731514,True
40,1600,1,3,393347910,1.0,1.0,160000,True
20,400,7,5,395707203,1.0,1.0,996140,True
15,225,9,8,346030891,1.0,1.0,463102,True
30,900,4,5,340263703,1.0,1.0,4541918,True
5,25,6,3,292815598,0.84,0.25,3400,True
5,25,6,8,347144988,1.0,1.0,5931,True
10,100,7,5,289538792,1.0,1.0,66120,True
5,25,4,5,293470961,1.0,1.0,5814,True
10,100,9,3,395379529,0.46,0.0625,86625,True
30,900,1,5,340001565,1.0,1.0,90000,True
50,2500,1,8,397607764,1.0,1.0,250000,True
20,400,1,3,337838867,1.0,1.0,40000,True
40,1600,3,3,339608343,1.0,1.0,28973081,True
20,400,9,5,290128612,0.9975,0.5,1284070,True
20,400,6,5,289080035,1.0,1.0,710742,True
30,900,7,5,342098716,1.0,1.0,7321394,True
30,900,1,5,338756369,1.0,1.0,90000,True
40,1600,7,8,343737115,1.0,1.0,22046557,True
15,225,6,5,398394199,1.0,1.0,407834,True
30,900,6,5,397607765,1.0,1.0,3969104,True
10,100,1,5,393675591,1.0,1.0,10000,True
15,225,3,5,340460310,1.0,1.0,295700,True
15,225,7,5,398590803,1.0,1.0,250910,True
10,100,9,8,400294746,1.0,1.0,109744,True
5,25,1,5,243139253,1.0,1.0,2500,True
10,100,7,5,340787989,1.0,1.0,62708,True
10,100,4,3,394003273,1.0,1.0,91672,True
50,2500,7,5,343016224,1.0,1.0,51906623,True
5,25,7,8,295699187,0.96,0.5,6144,True
5,25,7,5,293733098,0.96,0.5,4439,True
5,25,4,8,245301944,1.0,1.0,7212,True
30,900,6,3,340853533,1.0,1.0,5002473,True
30,900,1,8,340525843,1.0,1.0,90000,True
20,400,6,8,342623001,1.0,1.0,1138687,True
20,400,6,5,341771038,1.0,1.0,1322958,True
5,25,4,5,344195861,1.0,1.0,5362,True
50,2500,3,5,395445062,1.0,1.0,17186043,True
10,100,7,3,340722461,0.56,0.25,83949,True
5,25,7,5,294191856,1.0,1.0,6777,True
15,225,6,5,289997546,1.0,1.0,252547,True
40,1600,6,8,344392486,1.0,1.0,21603622,True
30,900,1,3,391971646,1.0,1.0,90000,True
30,900,4,8,341967639,1.0,1.0,7401984,True
40,1600,7,3,340919067,0.99625,0.5,14309815,True
40,1600,3,5,340525851,1.0,1.0,25255371,True
15,225,6,3,341115677,1.0,1.0,256482,True
30,900,7,5,289669860,1.0,1.0,6484079,True
30,900,7,5,341639961,1.0,1.0,7027909,True
50,2500,6,3,396821329,1.0,1.0,36111208,True
30,900,6,3,340460311,1.0,1.0,4814156,True
5,25,7,5,293995244,0.72,0.5,5947,True
30,900,6,5,340919061,1.0,1.0,5327998,True
15,225,6,3,288817894,1.0,1.0,355440,True
50,2500,3,8,398721878,1.0,1.0,42389725,True
20,400,7,8,397673288,1.0,1.0,1345841,True
30,900,4,5,341181214,1.0,1.0,3973634,True
50,2500,1,8,342229792,1.0,1.0,250000,True
30,900,9,3,397869911,0.9988888888888888,0.5,7191991,True
10,100,9,5,341836566,1.0,1.0,64070,True
30,900,9,5,399180632,1.0,1.0,8514580,True
30,900,9,3,341508888,0.9822222222222222,0.2,7234983,True
20,400,7,5,341246744,1.0,1.0,931662,True
40,1600,1,5,339084051,1.0,1.0,160000,True
5,25,6,3,292881134,0.52,0.25,6070,True
40,1600,1,3,338559768,1.0,1.0,160000,True
40,1600,6,5,398000983,1.0,1.0,10589175,True
20,400,6,3,340132630,1.0,1.0,1269964,True
40,1600,3,5,340853533,1.0,1.0,7751870,True
5,25,9,8,246874812,1.0,1.0,7858,True
20,400,1,8,396297038,1.0,1.0,40000,True
5,25,3,3,291439333,0.96,0.5,3747,True
5,25,9,5,294519532,0.84,0.25,5976,True
15,225,1,5,394593094,1.0,1.0,22500,True
30,900,4,8,342033178,1.0,1.0,5155233,True
30,900,7,3,395838281,0.9944444444444444,0.5,4316585,True
50,2500,3,5,341377822,1.0,1.0,26321050,True
15,225,4,8,399508315,1.0,1.0,316118,True
15,225,7,8,344654625,1.0,1.0,374165,True
40,1600,1,5,339411733,1.0,1.0,160000,True
10,100,4,3,286917341,0.99,0.5,42417,True
10,100,1,5,392823622,1.0,1.0,10000,True
40,1600,1,8,342164258,1.0,1.0,160000,True
15,225,6,5,342426399,1.0,1.0,322302,True
30,900,6,5,395903813,1.0,1.0,4256432,True
30,900,3,5,340853535,1.0,1.0,3701937,True
30,900,4,3,339804953,1.0,1.0,3733027,True
5,25,4,5,292356837,1.0,1.0,5460,True
50,2500,6,3,394986308,1.0,1.0,49189367,True
30,900,6,3,340722458,1.0,1.0,5354696,True
30,900,9,8,400163664,1.0,1.0,6570737,True
20,400,1,3,392692555,1.0,1.0,40000,True
15,225,9,8,345309986,1.0,1.0,409645,True
40,1600,4,5,396755793,1.0,1.0,17707183,True
10,100,1,5,392495938,1.0,1.0,10000,True
5,25,7,5,245039802,0.92,0.5,5230,True
5,25,6,3,343606038,0.76,0.5,4862,True
20,400,7,5,397149005,1.0,1.0,1209827,True
50,2500,9,3,342885155,0.9992,0.5,41553181,True
10,100,4,5,394068805,1.0,1.0,69469,True
15,225,7,5,398984026,1.0,1.0,556406,True
50,2500,1,3,338494226,1.0,1.0,250000,True
30,900,3,3,339149591,1.0,1.0,3335610,True
50,2500,7,3,395576134,0.9972,0.5,17081525,True
20,400,6,5,341639967,1.0,1.0,572485,True
30,900,7,3,340329237,1.0,1.0,7170352,True
20,400,4,8,290063079,1.0,1.0,1939973,True
40,1600,6,5,341312278,1.0,1.0,24193810,True
20,400,4,5,340001557,1.0,1.0,547898,True
20,400,3,8,341574425,1.0,1.0,1946289,True
30,900,9,5,342557466,1.0,1.0,2570412,True
15,225,3,8,342819613,1.0,1.0,309926,True
30,900,1,5,338494222,1.0,1.0,90000,True
50,2500,9,3,342950691,0.9996,0.5,25649512,True
30,900,6,8,398328657,1.0,1.0,7184299,True
40,1600,9,8,345309990,1.0,1.0,24131864,True
5,25,7,3,345768738,0.76,0.25,3728,True
20,400,3,8,396886865,1.0,1.0,861636,True
50,2500,4,3,340329243,1.0,1.0,63446193,True
30,900,3,8,342229790,1.0,1.0,4330382,True
30,900,4,5,340787994,1.0,1.0,6921033,True
50,2500,7,8,399180624,1.0,1.0,71214098,True
50,2500,6,3,340591381,1.0,1.0,30666018,True
30,900,9,8,344326943,1.0,1.0,5041370,True
40,1600,1,8,340984600,1.0,1.0,160000,True
40,1600,6,5,396100424,1.0,1.0,17833986,True
30,900,4,8,398459735,1.0,1.0,6027687,True
20,400,4,8,341771031,1.0,1.0,1097851,True
5,25,4,5,345309982,1.0,1.0,6771,True
15,225,7,5,396755782,1.0,1.0,227413,True
20,400,3,5,287769310,1.0,1.0,989095,True
30,900,9,8,344130331,1.0,1.0,4464257,True
10,100,1,3,390726458,1.0,1.0,10000,True
50,2500,7,3,341902113,1.0,1.0,37746611,True
15,225,3,5,395051848,1.0,1.0,373991,True
30,900,7,3,395445062,1.0,1.0,9978661,True
40,1600,6,5,396165957,1.0,1.0,21068498,True
15,225,3,8,342623007,1.0,1.0,317029,True
20,400,3,3,338232080,1.0,1.0,1184250,True
15,225,9,5,344064805,1.0,1.0,374434,True
20,400,9,8,400294740,1.0,1.0,1168769,True
5,25,9,5,294912753,1.0,1.0,5332,True
5,25,4,5,345047836,1.0,1.0,5017,True
10,100,4,8,396755785,1.0,1.0,90671,True
10,100,4,8,342033178,1.0,1.0,71839,True
10,100,6,3,287769312,0.4,0.1111111111111111,56526,True
5,25,9,3,293405418,0.6,0.125,4704,True
10,100,1,8,394396485,1.0,1.0,10000,True
50,2500,6,5,397673300,1.0,1.0,30948877,True
15,225,9,8,344916768,1.0,1.0,486110,True
40,1600,6,3,340525846,1.0,1.0,15266953,True
15,225,6,3,340591383,1.0,1.0,285797,True
30,900,1,3,337969941,1.0,1.0,90000,True
30,900,9,3,341443354,0.9955555555555556,0.25,3882105,True
10,100,1,8,340591385,1.0,1.0,10000,True
50,2500,7,8,344458019,1.0,1.0,36608206,True
30,900,9,3,396034888,0.9977777777777778,0.3333333333333333,4880516,True
50,2500,9,5,344064804,1.0,1.0,67032239,True
20,400,9,5,342885152,1.0,1.0,669054,True
10,100,1,3,336921358,1.0,1.0,10000,True
50,2500,4,8,342623002,1.0,1.0,34898502,True
15,225,3,8,342557468,1.0,1.0,295138,True
15,225,3,8,341967640,1.0,1.0,218996,True
50,2500,9,5,399704922,1.0,1.0,29439272,True
20,400,7,5,341967644,1.0,1.0,815728,True
50,2500,7,3,340853526,0.9892,0.5,40001213,True
15,225,6,5,398000978,1.0,1.0,305944,True
10,100,7,8,343278364,1.0,1.0,95088,True
50,2500,9,8,400360275,1.0,1.0,40029892,True
30,900,3,8,341967641,1.0,1.0,4817103,True
20,400,6,3,395445068,0.9875,0.3333333333333333,861160,True
10,100,9,3,341312281,0.7,0.0714285714285714,84168,True
40,1600,9,5,397542215,1.0,1.0,27570042,True
10,100,4,3,393675590,1.0,1.0,42787,True
10,100,9,5,398328663,1.0,1.0,78314,True
10,100,3,8,395182913,1.0,1.0,83850,True
20,400,9,3,289407719,0.885,0.125,1545827,True
40,1600,9,8,400294741,1.0,1.0,17869494,True
5,25,7,3,293339886,0.48,0.1428571428571428,4586,True
15,225,7,3,395445060,1.0,1.0,484046,True
10,100,4,8,395838277,1.0,1.0,52031,True
5,25,9,5,294453995,0.6,0.3333333333333333,8878,True
5,25,6,8,348455722,1.0,1.0,6689,True
50,2500,7,3,395707208,0.996,0.5,33756117,True
30,900,4,5,288817894,1.0,1.0,7024967,True
30,900,9,3,397673299,0.9677777777777776,0.0833333333333333,9446356,True
15,225,6,8,399180628,1.0,1.0,313890,True
20,400,1,8,395772745,1.0,1.0,40000,True
5,25,7,3,345768739,0.44,0.2,4036,True
5,25,1,5,292029161,1.0,1.0,2500,True
30,900,3,3,338625298,1.0,1.0,6947420,True
50,2500,6,3,341443358,1.0,1.0,26283650,True
50,2500,9,3,396952397,0.9956,0.25,33456688,True
10,100,6,8,342491929,1.0,1.0,79803,True
20,400,3,8,341508890,1.0,1.0,1476702,True
30,900,9,5,343212830,1.0,1.0,7720145,True
20,400,9,5,343278371,1.0,1.0,1230602,True
15,225,7,3,397476692,1.0,1.0,528429,True
20,400,7,3,396165967,0.9925,0.3333333333333333,875953,True
20,400,7,3,340394776,1.0,1.0,1395347,True
50,2500,7,5,342557469,1.0,1.0,53999618,True
10,100,3,3,392102721,1.0,1.0,65476,True
5,25,1,8,293667567,1.0,1.0,2500,True
30,900,3,3,339608348,1.0,1.0,2083653,True
40,1600,1,3,393872204,1.0,1.0,160000,True
40,1600,6,5,341574424,1.0,1.0,18595213,True
30,900,9,5,342819611,1.0,1.0,6665184,True
50,2500,3,5,289080041,1.0,1.0,54079753,True
10,100,4,5,340132633,1.0,1.0,68727,True
15,225,7,5,342885150,1.0,1.0,384440,True
20,400,6,8,399180632,1.0,1.0,1902544,True
10,100,9,8,343737116,1.0,1.0,109482,True
20,400,7,3,340132628,0.995,0.5,1343777,True
5,25,9,3,294060783,0.6,0.1666666666666666,5219,True
5,25,4,3,343671582,0.92,0.3333333333333333,4950,True
5,25,7,3,293470958,0.52,0.2,4065,True
40,1600,9,8,401081173,1.0,1.0,38350540,True
30,900,7,8,399180623,1.0,1.0,11599877,True
10,100,3,5,393872194,1.0,1.0,60774,True
50,2500,1,5,395576146,1.0,1.0,250000,True
5,25,6,5,294257393,0.6,0.5,5871,True
40,1600,9,8,399508300,1.0,1.0,19061417,True
5,25,4,3,291439331,0.68,0.3333333333333333,4024,True
30,900,9,8,344982309,1.0,1.0,7452413,True
5,25,9,5,295502581,0.72,0.3333333333333333,7105,True
10,100,3,8,395641673,1.0,1.0,59372,True
20,400,7,3,396034898,0.8975,0.3333333333333333,1453763,True
5,25,9,8,296682227,1.0,1.0,7085,True
20,400,7,8,398852948,1.0,1.0,1783546,True
