L,q,F,h,T,m,s_max,s_mean,steps_to_const,is_constant,avg_mobility
40,80,3,0.5,0.7,9,0.03625,0.007352941176470589,1000001,True,0.0
10,120,3,0.5,0.7,1,0.14,0.03125,1050001,True,0.510163600000011
10,120,3,0.5,0.7,2,0.08,0.025641025641025644,1050001,True,0.6360412000000746
10,120,3,0.5,0.7,3,0.1,0.030303030303030304,1050001,True,0.5326940000000377
10,120,3,0.5,0.7,4,0.08,0.030303030303030304,1050001,True,0.5776188000001073
10,120,3,0.5,0.7,5,0.08,0.029411764705882356,1050001,True,0.5019815999999888
10,120,3,0.5,0.7,6,0.08,0.03333333333333333,1050001,True,0.38335839999994503
10,120,3,0.5,0.7,7,0.12,0.02857142857142857,1050001,True,0.5292364000000339
10,120,3,0.5,0.7,8,0.08,0.034482758620689655,1050001,True,0.37585479999993576
10,120,3,0.5,0.7,9,0.08,0.027027027027027025,1050001,True,0.5647076000001531
10,120,3,0.05,0.3,1,0.021052631578947368,0.011111111111111112,10000000,False,0.9997951578947397
10,120,3,0.05,0.3,2,0.042105263157894736,0.011764705882352941,10000000,False,0.999506736842112
10,120,3,0.05,0.3,3,0.021052631578947368,0.011363636363636364,10000000,False,0.9984130526316006
10,120,3,0.05,0.3,4,0.021052631578947368,0.01098901098901099,10000000,False,0.9998627368421071
10,120,3,0.05,0.3,5,0.031578947368421054,0.01149425287356322,10000000,False,0.9997650526315821
10,120,3,0.05,0.3,6,0.021052631578947368,0.01075268817204301,10000000,False,0.9999046315789487
10,120,3,0.05,0.3,7,0.021052631578947368,0.010869565217391304,10000000,False,0.9997016842105305
10,120,3,0.05,0.3,8,0.05263157894736842,0.012658227848101266,10000000,False,0.9944690526316513
10,120,3,0.5,0.7,10,0.08,0.026315789473684213,1050001,True,0.6437024000000656
10,120,3,0.05,0.3,9,0.021052631578947368,0.010869565217391304,10000000,False,0.9996368421052682
10,120,3,0.5,0.3,1,0.04,0.020408163265306124,10000000,False,0.9792624000001492
10,120,3,0.05,0.3,10,0.042105263157894736,0.01149425287356322,10000000,False,0.9995675789473745
10,120,3,0.5,0.3,2,0.04,0.02127659574468085,10000000,False,0.9840672000001794
10,120,3,0.5,0.3,3,0.04,0.020833333333333336,10000000,False,0.9812456000001678
10,120,3,0.5,0.3,4,0.06,0.021739130434782608,10000000,False,0.9847792000001756
10,120,3,0.5,0.3,5,0.04,0.02127659574468085,10000000,False,0.9865252000001787
10,120,3,0.5,0.3,6,0.04,0.02127659574468085,10000000,False,0.9894144000001681
10,120,3,0.5,0.3,7,0.04,0.020833333333333336,10000000,False,0.9807604000001613
10,120,3,0.5,0.3,8,0.04,0.020408163265306124,10000000,False,0.9833032000001752
10,120,3,0.5,0.3,9,0.04,0.020833333333333336,10000000,False,0.9889692000001757
10,120,3,0.5,0.3,10,0.04,0.020408163265306124,10000000,False,0.9899244000001728
20,120,3,0.05,0.3,4,0.35,0.004901960784313725,1050001,True,0.6715912105267118
20,120,3,0.05,0.7,1,0.06842105263157895,0.01282051282051282,1050001,True,0.14000842105254294
20,120,3,0.05,0.3,6,0.031578947368421054,0.0035460992907801418,1050001,True,0.9453985263157847
20,120,3,0.05,0.3,8,0.28157894736842104,0.0041841004184100415,1050001,True,0.7275193684211437
20,120,3,0.05,0.3,7,0.3026315789473684,0.004273504273504274,1050001,True,0.7214592631580533
20,120,3,0.05,0.3,10,0.24736842105263157,0.004273504273504274,1050001,True,0.7667657894737046
40,80,3,0.5,0.7,10,0.02625,0.008333333333333333,1445582,True,0.0025012749999984503
20,120,3,0.05,0.7,2,0.1,0.01492537313432836,1050001,True,0.096309368421064
20,120,3,0.05,0.7,3,0.09473684210526316,0.0125,1050001,True,0.11715889473691328
20,120,3,0.05,0.7,5,0.06842105263157895,0.013333333333333332,1050001,True,0.13465968421043342
20,120,3,0.05,0.7,4,0.11842105263157894,0.011627906976744186,1050001,True,0.13611284210515673
20,120,3,0.05,0.7,6,0.12631578947368421,0.013888888888888888,1050001,True,0.1150856315790289
20,120,3,0.05,0.7,7,0.10263157894736842,0.012658227848101266,1050001,True,0.12396394736843115
20,120,3,0.05,0.7,8,0.07105263157894737,0.012195121951219511,1050001,True,0.13605299999990847
20,120,3,0.05,0.7,9,0.10263157894736842,0.015384615384615384,1050001,True,0.10250373684211748
20,120,3,0.05,0.7,10,0.07368421052631578,0.011764705882352941,1050001,True,0.1200786315789981
20,120,3,0.5,0.7,1,0.08,0.018867924528301886,1050001,True,0.06382539999999061
20,120,3,0.5,0.7,2,0.04,0.017241379310344827,1050001,True,0.0860925999999841
20,120,3,0.5,0.7,4,0.075,0.018518518518518517,1050001,True,0.08756929999997788
20,120,3,0.5,0.7,3,0.065,0.02,1050001,True,0.05117320000001875
20,120,3,0.5,0.7,5,0.055,0.017241379310344827,1050001,True,0.10422939999998063
20,120,3,0.5,0.7,6,0.055,0.01818181818181818,1050001,True,0.06590059999999968
20,120,3,0.5,0.7,7,0.07,0.017543859649122806,1050001,True,0.06509550000000189
20,120,3,0.5,0.7,8,0.06,0.020408163265306124,1050001,True,0.05502969999999538
20,120,3,0.5,0.7,9,0.06,0.019230769230769232,1050001,True,0.0475066999999834
20,120,3,0.5,0.7,10,0.075,0.01818181818181818,1050001,True,0.08825189999997209
30,120,3,0.05,0.3,1,0.9298245614035088,0.022222222222222223,1050001,True,0.06153461988304765
30,120,3,0.05,0.3,3,0.904093567251462,0.014925373134328358,1050001,True,0.09884322807019683
30,120,3,0.05,0.3,2,0.9064327485380117,0.01408450704225352,1050001,True,0.09593941520469398
30,120,3,0.05,0.3,5,0.9181286549707602,0.016666666666666666,1050001,True,0.0833818245614566
30,120,3,0.05,0.3,4,0.8760233918128655,0.010638297872340425,1050001,True,0.12546112280701102
30,120,3,0.05,0.3,6,0.9473684210526315,0.024390243902439025,1050001,True,0.051249473684218526
30,120,3,0.05,0.3,8,0.9052631578947369,0.014285714285714285,1050001,True,0.09712514619885405
30,120,3,0.05,0.3,7,0.9157894736842105,0.015384615384615384,1050001,True,0.08620053801173581
30,120,3,0.05,0.3,9,0.8947368421052632,0.012048192771084338,1050001,True,0.10524671345030127
30,120,3,0.05,0.3,10,0.9555555555555556,0.02702702702702703,1050001,True,0.04836460818713362
30,120,3,0.05,0.7,2,0.3169590643274854,0.023255813953488375,1050001,True,0.025779602339186213
30,120,3,0.05,0.7,3,0.7789473684210526,0.020833333333333332,1050001,True,0.03873029239765875
30,120,3,0.05,0.7,4,0.4058479532163743,0.021739130434782608,1050001,True,0.027151532163751737
30,120,3,0.05,0.7,1,0.856140350877193,0.03333333333333333,1050001,True,0.01953335672514903
30,120,3,0.05,0.7,5,0.31812865497076026,0.025,1050001,True,0.02460287719298212
30,120,3,0.05,0.7,6,0.3684210526315789,0.020833333333333332,1050001,True,0.024086011695903922
30,120,3,0.05,0.7,7,0.7076023391812866,0.02702702702702703,1050001,True,0.026669660818719736
30,120,3,0.05,0.7,8,0.3508771929824561,0.02564102564102564,1050001,True,0.021340701754391248
30,120,3,0.5,0.3,1,0.013333333333333334,0.0025906735751295333,1050001,True,0.9310380444443334
30,120,3,0.05,0.7,9,0.4093567251461988,0.02380952380952381,1050001,True,0.024907040935670092
30,120,3,0.05,0.7,10,0.6432748538011696,0.02380952380952381,1050001,True,0.03404416374266163
30,120,3,0.5,0.3,2,0.015555555555555555,0.0026455026455026454,1050001,True,0.9242023111109987
30,120,3,0.5,0.3,3,0.022222222222222223,0.002770083102493075,1050001,True,0.8957231111111368
20,120,3,0.5,0.3,1,0.015,0.005208333333333334,10000000,False,0.9824258000001684
30,120,3,0.5,0.3,4,0.02666666666666667,0.002702702702702703,1050001,True,0.9147487999999311
20,120,3,0.5,0.3,3,0.015,0.005235602094240838,10000000,False,0.9765116000000535
20,120,3,0.5,0.3,4,0.01,0.005524861878453039,10000000,False,0.9744950000000155
20,120,3,0.5,0.3,5,0.01,0.005263157894736842,10000000,False,0.9820340000001517
20,120,3,0.5,0.3,6,0.015,0.005376344086021505,10000000,False,0.9814213000001457
20,120,3,0.5,0.3,7,0.01,0.005319148936170213,10000000,False,0.979653700000111
20,120,3,0.5,0.3,2,0.015,0.005263157894736842,10000000,False,0.972734900000003
20,120,3,0.5,0.3,9,0.01,0.005181347150259067,10000000,False,0.9787923000000942
20,120,3,0.5,0.3,10,0.015,0.005291005291005291,10000000,False,0.976154900000047
20,120,3,0.5,0.3,8,0.015,0.005319148936170213,10000000,False,0.9684573999999511
30,120,3,0.5,0.3,5,0.04888888888888889,0.002976190476190476,1050001,True,0.8620407555556275
30,120,3,0.5,0.3,6,0.03333333333333333,0.0028169014084507044,1050001,True,0.892434488888937
30,120,3,0.5,0.3,7,0.028888888888888888,0.002857142857142857,1050001,True,0.8855166222222921
30,120,3,0.5,0.3,9,0.12,0.0035460992907801418,1050001,True,0.7209827999999975
30,120,3,0.5,0.3,8,0.028888888888888888,0.0030120481927710845,1050001,True,0.8466129777777988
30,120,3,0.5,0.3,10,0.02666666666666667,0.002849002849002849,1050001,True,0.900613866666663
20,120,3,0.05,0.3,2,0.010526315789473684,0.0032258064516129032,10000000,False,0.9905268421047843
20,120,3,0.05,0.3,3,0.02368421052631579,0.003125,10000000,False,0.9897938947363623
20,120,3,0.05,0.3,1,0.021052631578947368,0.0030120481927710845,10000000,False,0.9893926315784773
30,120,3,0.5,0.7,1,0.051111111111111114,0.013333333333333334,1097579,True,0.011163466666669031
20,120,3,0.05,0.3,5,0.018421052631578946,0.003115264797507788,10000000,False,0.991436684210034
20,120,3,0.05,0.3,9,0.021052631578947368,0.003115264797507788,10000000,False,0.9846477894732741
30,120,3,0.5,0.7,3,0.03777777777777778,0.014285714285714287,1064983,True,0.017877333333311995
30,120,3,0.5,0.7,4,0.04666666666666667,0.013513513513513513,1050001,True,0.008895466666656051
30,120,3,0.5,0.7,2,0.03333333333333333,0.012987012987012988,1184188,True,0.01779608888886738
30,120,3,0.5,0.7,6,0.04,0.013513513513513513,1050001,True,0.011111155555557434
30,120,3,0.5,0.7,5,0.042222222222222223,0.013888888888888888,1135576,True,0.018035511111092428
30,120,3,0.5,0.7,7,0.03777777777777778,0.013157894736842106,1064777,True,0.008894622222211502
30,120,3,0.5,0.7,8,0.04,0.0136986301369863,1172723,True,0.015694444444458056
30,120,3,0.5,0.7,9,0.03777777777777778,0.013888888888888888,1363076,True,0.01567324444445781
30,120,3,0.5,0.7,10,0.04666666666666667,0.01492537313432836,1359508,True,0.015560755555570344
40,120,3,0.05,0.3,1,0.9828947368421053,0.038461538461538464,1050001,True,0.015552578947368372
40,120,3,0.05,0.3,2,0.9769736842105263,0.03333333333333333,1050001,True,0.022598973684212497
40,120,3,0.05,0.3,3,0.9822368421052632,0.04,1050001,True,0.01728738157893842
40,120,3,0.05,0.3,4,0.9888157894736842,0.0625,1050001,True,0.010395723684213813
40,120,3,0.05,0.3,5,0.9861842105263158,0.047619047619047616,1050001,True,0.013187434210533394
40,120,3,0.05,0.3,7,0.9914473684210526,0.07142857142857142,1050001,True,0.007366671052631393
40,120,3,0.05,0.3,6,0.9723684210526315,0.027777777777777776,1050001,True,0.026024815789482264
40,120,3,0.05,0.3,9,0.9664473684210526,0.022222222222222223,1050001,True,0.030496605263164018
40,120,3,0.05,0.3,10,0.9782894736842105,0.03225806451612903,1050001,True,0.022242223684213594
40,120,3,0.05,0.7,1,0.9032894736842105,0.043478260869565216,1050001,True,0.009178026315790113
40,120,3,0.05,0.7,2,0.8835526315789474,0.03225806451612903,1050001,True,0.013636157894744365
40,120,3,0.05,0.3,8,0.9861842105263158,0.047619047619047616,1050001,True,0.013369815789480937
40,120,3,0.5,0.3,1,0.82625,0.008771929824561403,1050001,True,0.13362489999999713
40,120,3,0.05,0.7,4,0.9736842105263158,0.05263157894736842,1050001,True,0.007919486842103918
40,120,3,0.05,0.7,3,0.969078947368421,0.05,1050001,True,0.009570105263160968
40,120,3,0.05,0.7,6,0.9019736842105263,0.05555555555555555,1050001,True,0.0078309078947353
40,120,3,0.05,0.7,7,0.9184210526315789,0.043478260869565216,1050001,True,0.008713644736841704
40,120,3,0.05,0.7,8,0.9144736842105263,0.05,1050001,True,0.009478960526316853
40,120,3,0.05,0.7,5,0.930921052631579,0.03571428571428571,1050001,True,0.013572842105268055
40,120,3,0.05,0.7,9,0.8756578947368421,0.05,1050001,True,0.0067823684210535215
40,120,3,0.05,0.7,10,0.9223684210526316,0.0625,1050001,True,0.004874223684209822
40,120,3,0.5,0.3,3,0.80125,0.0072992700729927005,1050001,True,0.16884149999999823
40,120,3,0.5,0.3,2,0.835,0.008771929824561403,1050001,True,0.12440702500000062
40,120,3,0.5,0.3,4,0.855,0.010416666666666668,1050001,True,0.11695087500000045
40,120,3,0.5,0.3,6,0.8275,0.008849557522123894,1050001,True,0.13066934999999819
40,120,3,0.5,0.3,7,0.805,0.007518796992481203,1050001,True,0.16003392500000024
40,120,3,0.5,0.3,5,0.73375,0.005847953216374269,1050001,True,0.19054804999999908
40,120,3,0.5,0.3,9,0.84,0.009900990099009901,1050001,True,0.11260922500000012
40,120,3,0.5,0.3,10,0.84,0.010526315789473684,1050001,True,0.11502955000000038
40,120,3,0.5,0.3,8,0.79125,0.008,1050001,True,0.1544649250000008
40,120,3,0.5,0.7,8,0.03375,0.0070921985815602835,1000001,True,0.0
10,160,3,0.05,0.7,1,0.08421052631578947,0.013157894736842105,1050001,True,0.776455368421253
10,160,3,0.05,0.7,2,0.042105263157894736,0.012987012987012988,1050001,True,0.7786964210528418
10,160,3,0.05,0.7,3,0.06315789473684211,0.015384615384615384,1050001,True,0.6313547368424219
40,120,3,0.5,0.7,4,0.02875,0.008620689655172414,1061798,True,0.0062515000000008284
10,160,3,0.05,0.3,1,0.031578947368421054,0.011363636363636364,10000000,False,0.9998058947368447
40,120,3,0.5,0.7,6,0.03875,0.00847457627118644,1050001,True,0.003758024999997187
10,160,3,0.05,0.3,2,0.021052631578947368,0.010638297872340427,10000000,False,0.9997698947368453
10,160,3,0.05,0.3,3,0.031578947368421054,0.010869565217391304,10000000,False,0.9997469473684244
10,160,3,0.05,0.3,4,0.031578947368421054,0.011111111111111112,10000000,False,0.9998652631578967
10,160,3,0.05,0.3,5,0.031578947368421054,0.01149425287356322,10000000,False,0.9999393684210535
10,160,3,0.05,0.7,4,0.06315789473684211,0.013888888888888888,1050001,True,0.6763886315792244
10,160,3,0.05,0.7,5,0.07368421052631578,0.013157894736842105,1050001,True,0.7771705263159939
40,120,3,0.5,0.7,9,0.02625,0.008403361344537815,1050001,True,0.005002224999996901
10,160,3,0.05,0.7,6,0.06315789473684211,0.014705882352941176,1050001,True,0.7140804210527102
10,160,3,0.05,0.7,7,0.07368421052631578,0.014285714285714287,1050001,True,0.694954315789761
40,120,3,0.5,0.7,5,0.03375,0.008130081300813007,1093765,True,0.0025059749999984415
40,120,3,0.5,0.7,3,0.02625,0.00819672131147541,1143690,True,0.004999999999996903
10,160,3,0.05,0.3,6,0.021052631578947368,0.010638297872340427,10000000,False,0.9999488421052639
10,160,3,0.05,0.7,8,0.06315789473684211,0.014084507042253521,1050001,True,0.6934642105266003
10,160,3,0.05,0.7,9,0.05263157894736842,0.013333333333333332,1050001,True,0.7380665263155319
40,120,3,0.5,0.7,10,0.0375,0.007936507936507936,1055271,True,0.0025000999999984512
10,160,3,0.05,0.7,10,0.08421052631578947,0.015384615384615384,1050001,True,0.6350595789478484
10,160,3,0.5,0.7,1,0.08,0.027027027027027025,1050001,True,0.6088968000000996
40,120,3,0.5,0.7,2,0.04625,0.008547008547008546,1222979,True,0.006256150000000847
10,160,3,0.5,0.7,3,0.1,0.027777777777777776,1050001,True,0.5680580000001134
10,160,3,0.5,0.7,2,0.08,0.023809523809523808,1050001,True,0.6511568000000553
10,160,3,0.5,0.7,4,0.06,0.023255813953488372,1050001,True,0.7084996000000359
10,160,3,0.5,0.7,5,0.14,0.034482758620689655,1050001,True,0.4244275999999094
10,160,3,0.5,0.7,6,0.08,0.023809523809523808,1050001,True,0.7168476000000485
10,160,3,0.5,0.7,7,0.08,0.025641025641025644,1050001,True,0.7225860000000365
40,120,3,0.5,0.7,7,0.03125,0.007936507936507936,1271199,True,0.0037500249999971942
10,160,3,0.5,0.7,8,0.1,0.027777777777777776,1050001,True,0.5393952000001085
10,160,3,0.5,0.7,9,0.08,0.025641025641025644,1050001,True,0.6954364000000576
10,160,3,0.5,0.7,10,0.1,0.027777777777777776,1050001,True,0.5805920000000974
10,160,3,0.05,0.3,7,0.031578947368421054,0.011111111111111112,10000000,False,0.9999054736842119
40,120,3,0.5,0.7,1,0.03375,0.008771929824561403,1711616,True,0.0025050999999984467
10,160,3,0.5,0.3,2,0.06,0.02127659574468085,10000000,False,0.9908188000001625
10,160,3,0.5,0.3,3,0.02,0.02,10000000,False,0.9898640000001735
10,160,3,0.5,0.3,4,0.06,0.02127659574468085,10000000,False,0.9856408000001816
10,160,3,0.5,0.3,1,0.04,0.021739130434782608,10000000,False,0.9888212000001734
10,160,3,0.5,0.3,5,0.04,0.020408163265306124,10000000,False,0.9929856000001507
10,160,3,0.05,0.3,8,0.021052631578947368,0.011111111111111112,10000000,False,0.9999147368421065
10,160,3,0.5,0.3,6,0.04,0.020833333333333336,10000000,False,0.9938232000001415
10,160,3,0.5,0.3,7,0.04,0.020833333333333336,10000000,False,0.9883860000001721
10,160,3,0.5,0.3,8,0.02,0.02,10000000,False,0.9897760000001736
10,160,3,0.05,0.3,9,0.021052631578947368,0.010869565217391304,10000000,False,0.9999458947368429
10,160,3,0.5,0.3,9,0.04,0.020833333333333336,10000000,False,0.9898700000001721
10,160,3,0.5,0.3,10,0.04,0.020833333333333336,10000000,False,0.9928748000001494
10,160,3,0.05,0.3,10,0.021052631578947368,0.010869565217391304,10000000,False,0.9999604210526322
20,160,3,0.05,0.7,1,0.07105263157894737,0.011111111111111112,1050001,True,0.14689915789462626
20,160,3,0.05,0.7,2,0.05789473684210526,0.010416666666666668,1050001,True,0.14672478947357495
20,160,3,0.05,0.7,3,0.05263157894736842,0.01098901098901099,1050001,True,0.14391531578938196
20,160,3,0.05,0.7,4,0.08947368421052632,0.010416666666666668,1050001,True,0.15377852631570946
20,160,3,0.05,0.7,6,0.1,0.011111111111111112,1050001,True,0.1365817368419943
20,160,3,0.05,0.7,5,0.05263157894736842,0.009259259259259259,1050001,True,0.19417294736847004
20,160,3,0.05,0.7,7,0.08157894736842106,0.011111111111111112,1050001,True,0.15681305263161346
20,160,3,0.05,0.7,8,0.05526315789473684,0.009523809523809525,1050001,True,0.17552042105268242
20,160,3,0.05,0.7,9,0.06842105263157895,0.009523809523809525,1050001,True,0.19094615789477157
20,160,3,0.05,0.7,10,0.06315789473684211,0.009174311926605505,1050001,True,0.19426810526320668
20,160,3,0.5,0.7,1,0.06,0.01492537313432836,1050001,True,0.1345535000000075
20,160,3,0.5,0.7,2,0.045,0.01408450704225352,1050001,True,0.18614090000000108
20,160,3,0.5,0.7,3,0.05,0.01639344262295082,1050001,True,0.11136009999998818
20,160,3,0.5,0.7,4,0.055,0.014705882352941178,1050001,True,0.15206420000001739
20,160,3,0.5,0.7,5,0.05,0.014705882352941178,1050001,True,0.1402852000000125
20,160,3,0.5,0.7,6,0.055,0.015384615384615385,1050001,True,0.1471820000000147
20,160,3,0.5,0.7,8,0.055,0.014492753623188406,1050001,True,0.13394060000000335
20,160,3,0.5,0.7,9,0.05,0.013888888888888888,1050001,True,0.1626341000000148
20,160,3,0.5,0.7,7,0.045,0.012987012987012986,1050001,True,0.19213769999999783
20,160,3,0.5,0.7,10,0.055,0.01408450704225352,1050001,True,0.1646977000000174
30,160,3,0.05,0.3,1,0.8175438596491228,0.0070921985815602835,1050001,True,0.18926638596495038
30,160,3,0.05,0.3,2,0.7614035087719299,0.005681818181818182,1050001,True,0.24320278362581482
30,160,3,0.05,0.3,3,0.847953216374269,0.008547008547008546,1050001,True,0.15626790643279206
30,160,3,0.05,0.3,4,0.7543859649122807,0.005405405405405406,1050001,True,0.2538638830408839
30,160,3,0.05,0.3,5,0.7847953216374269,0.006289308176100628,1050001,True,0.22387777777798332
30,160,3,0.05,0.3,6,0.8,0.006578947368421052,1050001,True,0.2062283742690527
20,160,3,0.5,0.3,1,0.02,0.005291005291005291,10000000,False,0.9862115000002072
20,160,3,0.5,0.3,2,0.015,0.005291005291005291,10000000,False,0.9861255000002181
20,160,3,0.05,0.3,1,0.010526315789473684,0.002849002849002849,10000000,False,0.9992865263155549
20,160,3,0.05,0.3,2,0.015789473684210527,0.002915451895043732,10000000,False,0.994945736841587
20,160,3,0.5,0.3,3,0.015,0.005128205128205127,10000000,False,0.9854893000002156
20,160,3,0.5,0.3,4,0.01,0.005128205128205127,10000000,False,0.987606300000218
20,160,3,0.05,0.3,3,0.013157894736842105,0.002840909090909091,10000000,False,0.9973858421047959
20,160,3,0.5,0.3,6,0.015,0.005235602094240838,10000000,False,0.9830762000001685
20,160,3,0.5,0.3,5,0.015,0.005208333333333334,10000000,False,0.9869183000002253
20,160,3,0.5,0.3,9,0.015,0.005291005291005291,10000000,False,0.9881138000002304
20,160,3,0.05,0.3,7,0.010526315789473684,0.0029411764705882353,10000000,False,0.9980339999995792
20,160,3,0.5,0.3,10,0.015,0.005263157894736842,10000000,False,0.9888049000002327
20,160,3,0.05,0.3,5,0.013157894736842105,0.002873563218390805,10000000,False,0.9991641578944765
20,160,3,0.5,0.3,8,0.015,0.005347593582887701,10000000,False,0.9860393000001999
20,160,3,0.05,0.3,4,0.010526315789473684,0.002890173410404624,10000000,False,0.9977254736837681
20,160,3,0.05,0.3,6,0.005263157894736842,0.002785515320334262,10000000,False,0.9996151052630163
20,160,3,0.05,0.3,8,0.010526315789473684,0.0029411764705882353,10000000,False,0.9978531578942874
20,160,3,0.5,0.3,7,0.01,0.005464480874316941,10000000,False,0.98737900000023
30,160,3,0.05,0.3,8,0.8362573099415205,0.008264462809917356,1050001,True,0.17115969590652397
30,160,3,0.05,0.3,7,0.8,0.006369426751592357,1050001,True,0.20735768421056747
20,160,3,0.05,0.3,9,0.013157894736842105,0.0029239766081871348,10000000,False,0.9992866842102966
30,160,3,0.05,0.3,9,0.7859649122807018,0.006329113924050634,1050001,True,0.22177043274873115
20,160,3,0.05,0.3,10,0.018421052631578946,0.002967359050445104,10000000,False,0.9950323157889494
30,160,3,0.05,0.3,10,0.7064327485380117,0.0049504950495049506,1050001,True,0.29826757894712014
30,160,3,0.05,0.7,3,0.26666666666666666,0.0136986301369863,1050001,True,0.05120381286550179
30,160,3,0.05,0.7,2,0.08538011695906433,0.012658227848101267,1050001,True,0.04382998830410448
30,160,3,0.05,0.7,1,0.18596491228070175,0.014705882352941178,1050001,True,0.046415836257306484
30,160,3,0.05,0.7,5,0.5309941520467836,0.01408450704225352,1050001,True,0.051177707602344136
30,160,3,0.05,0.7,6,0.23976608187134502,0.01098901098901099,1050001,True,0.05316781286552088
30,160,3,0.05,0.7,7,0.39883040935672515,0.01282051282051282,1050001,True,0.06162051461989117
30,160,3,0.05,0.7,8,0.2198830409356725,0.016129032258064516,1050001,True,0.033567134502907
30,160,3,0.05,0.7,4,0.18128654970760233,0.013513513513513514,1050001,True,0.03647847953213854
30,160,3,0.05,0.7,10,0.6736842105263158,0.014492753623188406,1050001,True,0.051442409356734387
30,160,3,0.05,0.7,9,0.17894736842105263,0.015151515151515152,1050001,True,0.030363321637430666
30,160,3,0.5,0.7,1,0.035555555555555556,0.012345679012345678,1050001,True,0.015680000000013277
30,160,3,0.5,0.7,3,0.06666666666666667,0.0125,1050001,True,0.013412399999991427
30,160,3,0.5,0.7,2,0.051111111111111114,0.012658227848101266,1271047,True,0.027135066666652823
30,160,3,0.5,0.7,4,0.04,0.011111111111111112,1050001,True,0.03833324444443583
30,160,3,0.5,0.7,7,0.035555555555555556,0.012987012987012988,1055372,True,0.020482222222213804
30,160,3,0.5,0.7,8,0.04,0.012345679012345678,1050001,True,0.023183866666664294
30,160,3,0.5,0.7,5,0.044444444444444446,0.012345679012345678,1162254,True,0.018602488888870512
30,160,3,0.5,0.7,9,0.03777777777777778,0.011494252873563218,1177566,True,0.03913946666669301
30,160,3,0.5,0.7,6,0.03777777777777778,0.01282051282051282,1277824,True,0.00895328888887819
30,160,3,0.5,0.7,10,0.042222222222222223,0.012987012987012988,1620257,True,0.020491333333325066
40,160,3,0.05,0.3,3,0.9730263157894737,0.024390243902439022,1050001,True,0.02754625000001748
40,160,3,0.05,0.3,2,0.9631578947368421,0.019230769230769232,1050001,True,0.037974210526298416
40,160,3,0.05,0.3,1,0.9697368421052631,0.030303030303030304,1050001,True,0.025106631578951825
40,160,3,0.05,0.3,4,0.9677631578947369,0.020833333333333336,1050001,True,0.030520513157901018
40,160,3,0.05,0.3,5,0.9697368421052631,0.022727272727272728,1050001,True,0.03113925000000074
40,160,3,0.05,0.3,6,0.969078947368421,0.024390243902439022,1050001,True,0.02968115789474855
40,160,3,0.05,0.3,7,0.9743421052631579,0.027777777777777776,1050001,True,0.025236394736848553
40,160,3,0.05,0.3,9,0.9723684210526315,0.03571428571428571,1050001,True,0.02191130263158058
40,160,3,0.05,0.3,8,0.9453947368421053,0.013333333333333332,1050001,True,0.0539198684210696
40,160,3,0.05,0.3,10,0.9421052631578948,0.011764705882352941,1050001,True,0.057256736842146
40,160,3,0.05,0.7,1,0.925,0.02631578947368421,1050001,True,0.017550460526309593
40,160,3,0.05,0.7,2,0.38421052631578945,0.03571428571428571,1050001,True,0.010917157894736679
40,160,3,0.05,0.7,3,0.8006578947368421,0.03125,1050001,True,0.014174105263168126
40,160,3,0.05,0.7,4,0.6296052631578948,0.021276595744680854,1050001,True,0.021662394736847956
40,160,3,0.05,0.7,5,0.3848684210526316,0.0196078431372549,1050001,True,0.019884500000009117
40,160,3,0.05,0.7,6,0.9361842105263158,0.0196078431372549,1050001,True,0.026817671052644675
40,160,3,0.05,0.7,7,0.9296052631578947,0.038461538461538464,1050001,True,0.011385157894738429
40,160,3,0.05,0.7,8,0.9197368421052632,0.028571428571428574,1050001,True,0.01599951315789215
40,160,3,0.05,0.7,9,0.8447368421052631,0.022222222222222223,1050001,True,0.019552355263160542
40,160,3,0.5,0.3,2,0.59,0.003597122302158273,1050001,True,0.3707703250000046
40,160,3,0.5,0.3,1,0.4875,0.0028328611898017,1050001,True,0.45689435000001066
40,160,3,0.5,0.3,4,0.30125,0.002544529262086514,1050001,True,0.5245476500000038
40,160,3,0.5,0.3,3,0.04,0.0018050541516245488,1050001,True,0.8018900749999895
40,160,3,0.05,0.7,10,0.8756578947368421,0.02564102564102564,1050001,True,0.016987105263150174
40,160,3,0.5,0.3,5,0.34875,0.0027932960893854745,1050001,True,0.5259871000000084
40,160,3,0.5,0.3,6,0.5925,0.0036630036630036626,1050001,True,0.36074784999999765
40,160,3,0.5,0.3,8,0.275,0.002347417840375587,1050001,True,0.5720675499999944
40,160,3,0.5,0.3,7,0.01875,0.001718213058419244,1050001,True,0.8403374750000028
40,160,3,0.5,0.3,9,0.5475,0.0033222591362126247,1050001,True,0.4028857750000073
40,160,3,0.5,0.3,10,0.70125,0.0049504950495049506,1050001,True,0.24540102500000097
40,160,3,0.5,0.7,1,0.03625,0.008264462809917356,1052471,True,0.006252675000000832
40,160,3,0.5,0.7,6,0.0225,0.0078125,1050001,True,0.005005474999996898
40,160,3,0.5,0.7,3,0.02625,0.008130081300813007,1245365,True,0.006251025000000829
40,160,3,0.5,0.7,2,0.03,0.008620689655172414,1286769,True,0.010021224999994268
40,160,3,0.5,0.7,5,0.02875,0.008403361344537815,1286652,True,0.0076132749999946
40,160,3,0.5,0.7,8,0.035,0.008333333333333333,1137319,True,0.0050037249999968945
40,160,3,0.5,0.7,9,0.02625,0.00892857142857143,1171979,True,0.015189799999990887
