width,N,q,F,h,T,seed,s_max,s_mean,steps_to_freeze,is_frozen,avg_mobility
40,1600,300,3,0.5,0.5,17619928386839456429,0.0025,0.0012515644555694619,7815998,True,0.99993125
20,400,600,3,0.05,0.5,15637128337998716035,0.002631578947368421,0.002631578947368421,800000,True,1.0
40,1600,800,3,0.05,0.8,14654196023737276051,0.015131578947368421,0.0018115942028985505,100000000,False,-1.0
10,100,4800,3,0.5,0.2,10664814594458128240,0.02,0.02,200000,True,1.0
10,100,20,3,0.05,0.5,4617768794211297939,0.010526315789473684,0.010526315789473684,200000,True,0.9999263157894737
30,900,20,3,0.5,0.8,6548647666349099561,0.04,0.010309278350515465,1124724,True,0.0
20,400,120,3,0.05,0.8,6755777948389413449,0.060526315789473685,0.012987012987012988,5519191,True,0.05526315789473682
30,900,200,3,0.5,0.2,13276143974068194927,0.0022222222222222222,0.0022222222222222222,1800000,True,1.0
30,900,1600,3,0.5,0.8,9066886638642355539,0.008888888888888889,0.003125,9125291,True,0.48222222222222216
30,900,10,3,0.5,0.8,3166787147869906468,0.08,0.011627906976744188,1329092,True,0.0
20,400,160,3,0.05,0.2,11591931635982493031,0.002631578947368421,0.002631578947368421,800000,True,1.0
10,100,2400,3,0.05,0.8,3018537207900962185,0.010526315789473684,0.010526315789473684,200000,True,1.0
40,1600,600,3,0.05,0.5,11229993254033730989,0.0006578947368421052,0.0006578947368421052,3200000,True,1.0
40,1600,1200,3,0.05,0.5,3125217887988164201,0.0006578947368421052,0.0006578947368421052,3200000,True,1.0
30,900,40,3,0.05,0.5,2151228147611415785,0.0023391812865497076,0.0011709601873536298,2014243,True,0.9999894736842105
40,1600,300,3,0.5,0.8,5664206535563066348,0.01375,0.00423728813559322,13158767,True,0.02262125
20,400,4800,3,0.05,0.2,6957651665812847144,0.002631578947368421,0.002631578947368421,800000,True,1.0
20,400,160,3,0.5,0.5,16777167839530329782,0.005,0.005,1135906,True,0.999885
20,400,8000,3,0.5,0.2,14030502624904347330,0.005,0.005,800001,True,1.0
10,100,2400,3,0.5,0.2,11275635082761323464,0.02,0.02,200000,True,1.0
40,1600,800,3,0.05,0.5,15919149920304770272,0.0006578947368421052,0.0006578947368421052,3200000,True,1.0
10,100,1200,3,0.5,0.8,5711379854923831126,0.04,0.021739130434782608,232725,True,0.84
20,400,40,3,0.5,0.2,1623432936121424359,0.005,0.005,800001,True,1.0
30,900,1600,3,0.5,0.2,11293977396999334125,0.0022222222222222222,0.0022222222222222222,1800000,True,1.0
20,400,200,3,0.5,0.8,8780456137055466857,0.03,0.011235955056179777,1381297,True,0.16958
40,1600,2400,3,0.05,0.2,11538608472115178407,0.0006578947368421052,0.0006578947368421052,3200000,True,1.0
40,1600,2400,3,0.05,0.2,11966826243186956421,0.0006578947368421052,0.0006578947368421052,3200000,True,1.0
20,400,20,3,0.5,0.5,8638750982363118053,0.36,0.06666666666666667,3934126,True,0.0
40,1600,120,3,0.05,0.5,14587592855933731489,0.0006578947368421052,0.0006578947368421052,3200000,True,1.0
40,1600,1200,3,0.5,0.8,12015347022656510836,0.01,0.0024390243902439024,13930565,True,0.24375374999999996
30,900,600,3,0.5,0.5,11865676177826337931,0.0022222222222222222,0.0022222222222222222,1800000,True,1.0
10,100,300,3,0.05,0.2,15352590703156072824,0.010526315789473684,0.010526315789473684,200000,True,1.0
30,900,160,3,0.5,0.2,16375316490176437206,0.0022222222222222222,0.0022222222222222222,1800000,True,1.0
30,900,4800,3,0.5,0.5,4896476656509465533,0.0022222222222222222,0.0022222222222222222,1800002,True,1.0
20,400,1600,3,0.5,0.5,17986410509143958381,0.005,0.005,800000,True,1.0
20,400,400,3,0.5,0.8,542044299619277878,0.025,0.009433962264150943,1569022,True,0.2650000000000001
20,400,2400,3,0.05,0.8,14758286472921006462,0.002631578947368421,0.002631578947368421,800000,True,0.9999973684210527
20,400,80,3,0.05,0.5,15430893084469556927,0.002631578947368421,0.002631578947368421,800000,True,0.9999973684210527
20,400,400,3,0.05,0.2,10309136891278244240,0.002631578947368421,0.002631578947368421,800000,True,1.0
30,900,4800,3,0.05,0.2,18209725368949095152,0.0011695906432748538,0.0011695906432748538,1800000,True,1.0
10,100,200,3,0.5,0.2,3414865848781376506,0.02,0.02,200002,True,1.0
10,100,8000,3,0.05,0.2,4484091906585932281,0.010526315789473684,0.010526315789473684,200000,True,1.0
30,900,1200,3,0.5,0.2,6287648266720937155,0.0022222222222222222,0.0022222222222222222,1800000,True,1.0
30,900,200,3,0.5,0.5,11743283088946363813,0.0022222222222222222,0.0022222222222222222,3287098,True,0.9998222222222222
30,900,3200,3,0.5,0.8,4059230135484486501,0.008888888888888889,0.0026455026455026454,6977907,True,0.70156
40,1600,120,3,0.5,0.8,16041415365097465171,0.01875,0.005154639175257731,6088919,True,0.0037500000000000016
30,900,300,3,0.5,0.2,537920016976088446,0.0022222222222222222,0.0022222222222222222,1800006,True,1.0
30,900,3200,3,0.5,0.2,11440241476373977859,0.0022222222222222222,0.0022222222222222222,1800000,True,1.0
40,1600,20,3,0.5,0.5,8401320383942519746,0.00375,0.0012690355329949238,100000000,False,-1.0
10,100,40,3,0.05,0.8,9929369883060671096,0.16842105263157894,0.043478260869565216,320354,True,0.08421052631578951
20,400,400,3,0.5,0.2,4233068782471052263,0.005,0.005,800001,True,1.0
40,1600,400,3,0.5,0.2,10627532649399301405,0.00125,0.00125,3200001,True,1.0
30,900,4800,3,0.5,0.5,14514246485316894710,0.0022222222222222222,0.0022222222222222222,1800000,True,1.0
30,900,600,3,0.05,0.2,3368094690197972076,0.0011695906432748538,0.0011695906432748538,1800000,True,1.0
10,100,120,3,0.05,0.2,4961438106766055969,0.010526315789473684,0.010526315789473684,200000,True,1.0
40,1600,200,3,0.05,0.8,17510684537240078248,0.025,0.005025125628140704,77806306,True,0.006624999999999998
30,900,600,3,0.05,0.5,16794174591140889642,0.0011695906432748538,0.0011695906432748538,1800000,True,1.0
30,900,10,3,0.5,0.8,5974537041039238614,0.09111111111111111,0.011627906976744188,1563367,True,0.0
40,1600,40,3,0.5,0.2,3599676104464207211,0.00125,0.00125,3200000,True,0.99999125
10,100,120,3,0.05,0.2,7594891373267546729,0.010526315789473684,0.010526315789473684,200000,True,1.0
20,400,300,3,0.5,0.5,9936357042089201458,0.005,0.005,1092750,True,0.9998900000000001
10,100,40,3,0.5,0.5,6732995666113848358,0.16,0.023255813953488372,526716,True,0.8236200000000001
30,900,4800,3,0.5,0.8,3300423891963736906,0.006666666666666667,0.0025062656641604013,6533073,True,0.7866355555555555
20,400,120,3,0.5,0.5,9098087638390305192,0.005,0.005,1471402,True,0.999125
20,400,800,3,0.5,0.5,3036967986969451606,0.005,0.005,800000,True,1.0
30,900,120,3,0.05,0.8,5186921673732048526,0.03742690058479532,0.008928571428571428,60426907,True,0.008187134502923979
40,1600,800,3,0.05,0.8,15860601230541362224,0.011842105263157895,0.001865671641791045,100000000,False,-1.0
10,100,2400,3,0.5,0.2,7273753466784578514,0.02,0.02,200001,True,1.0
30,900,1200,3,0.5,0.2,14072817873788997481,0.0022222222222222222,0.0022222222222222222,1800001,True,1.0
40,1600,300,3,0.05,0.2,2124504310267246849,0.0006578947368421052,0.0006578947368421052,3200000,True,1.0
30,900,400,3,0.05,0.2,11961809085496449458,0.0011695906432748538,0.0011695906432748538,1800000,True,1.0
20,400,600,3,0.5,0.5,5505808461525719044,0.005,0.005,800001,True,1.0
20,400,120,3,0.05,0.2,17578820819289026017,0.002631578947368421,0.002631578947368421,800000,True,1.0
30,900,4800,3,0.05,0.2,11716770240201133200,0.0011695906432748538,0.0011695906432748538,1800000,True,1.0
20,400,2400,3,0.05,0.8,15251257572451638678,0.002631578947368421,0.002631578947368421,1363943,True,0.9999631578947368
30,900,20,3,0.05,0.2,16248010723173148259,0.0023391812865497076,0.0011709601873536298,1800000,True,1.0
30,900,1600,3,0.05,0.2,11344194685471406032,0.0011695906432748538,0.0011695906432748538,1800000,True,1.0
30,900,80,3,0.5,0.2,3856985972558902429,0.0022222222222222222,0.0022222222222222222,1800000,True,1.0
20,400,400,3,0.5,0.5,17836585716529568213,0.005,0.005,879833,True,0.999745
40,1600,120,3,0.5,0.2,4809100291548251262,0.00125,0.00125,3200000,True,1.0
40,1600,8000,3,0.5,0.5,14522918002095190318,0.00125,0.00125,3200005,True,1.0
10,100,3200,3,0.5,0.8,17031343759207689214,0.04,0.020408163265306124,230551,True,0.9600000000000004
40,1600,400,3,0.05,0.5,183767085971290742,0.0006578947368421052,0.0006578947368421052,3200000,True,1.0
10,100,3200,3,0.05,0.2,11110955383689157370,0.010526315789473684,0.010526315789473684,200000,True,1.0
10,100,1200,3,0.05,0.2,14765794449251765089,0.010526315789473684,0.010526315789473684,200000,True,1.0
10,100,160,3,0.5,0.5,16916196084879563235,0.02,0.02,200003,True,1.0
20,400,600,3,0.05,0.2,7051577487320119731,0.002631578947368421,0.002631578947368421,800000,True,1.0
40,1600,1600,3,0.5,0.5,15300403911642808056,0.00125,0.00125,3379888,True,0.99999
10,100,800,3,0.05,0.2,10720169101789465332,0.010526315789473684,0.010526315789473684,200000,True,1.0
20,400,3200,3,0.5,0.2,15935597780715433436,0.005,0.005,800001,True,1.0
20,400,120,3,0.5,0.8,4056829807384681639,0.03,0.01492537313432836,1601712,True,0.06499999999999997
20,400,400,3,0.5,0.2,18284035905780614124,0.005,0.005,800001,True,1.0
20,400,20,3,0.05,0.8,9975560689394445024,0.3078947368421053,0.03333333333333333,1283122,True,0.0
10,100,10,3,0.5,0.5,15124383679227629080,0.48,0.2,230182,True,0.0
20,400,8000,3,0.05,0.2,11379766737491576130,0.002631578947368421,0.002631578947368421,800000,True,1.0
40,1600,80,3,0.5,0.2,14672548136779669203,0.00125,0.00125,3200000,True,0.999995
10,100,600,3,0.05,0.8,5378449350112485940,0.010526315789473684,0.010526315789473684,200000,True,0.9999894736842104
40,1600,2400,3,0.5,0.8,13855310584721921064,0.00625,0.001876172607879925,16097544,True,0.4337062500000001
20,400,120,3,0.05,0.8,11211753813891440559,0.07631578947368421,0.01234567901234568,9853013,True,0.05789473684210525
40,1600,160,3,0.05,0.8,1848080875237667806,0.035526315789473684,0.005780346820809248,52287318,True,0.007985526315789472
30,900,80,3,0.5,0.8,7202035677976998214,0.024444444444444446,0.008695652173913044,2142386,True,0.0
20,400,600,3,0.05,0.2,15198986595981101946,0.002631578947368421,0.002631578947368421,800000,True,1.0
30,900,120,3,0.5,0.5,8963981532678670537,0.0044444444444444444,0.0022271714922048997,6989435,True,0.9986644444444444
40,1600,80,3,0.05,0.2,18171822184566444794,0.0006578947368421052,0.0006578947368421052,3200000,True,1.0
30,900,300,3,0.5,0.8,13264528355196117570,0.02,0.006622516556291391,4882459,True,0.051111111111111114
40,1600,1600,3,0.05,0.2,2398630632104782866,0.0006578947368421052,0.0006578947368421052,3200000,True,1.0
40,1600,3200,3,0.05,0.5,12795677354862502709,0.0006578947368421052,0.0006578947368421052,3200000,True,1.0
20,400,80,3,0.05,0.5,5423560078575602307,0.002631578947368421,0.002631578947368421,800000,True,0.9999973684210527
10,100,600,3,0.05,0.8,8196004517913386637,0.021052631578947368,0.010638297872340427,308463,True,0.9789368421052635
10,100,40,3,0.5,0.5,4053547822419467799,0.18,0.03333333333333333,1228793,True,0.52364
40,1600,3200,3,0.5,0.8,1729203284537598708,0.00625,0.0017123287671232876,18600058,True,0.51809375
30,900,200,3,0.5,0.8,17197039433987417534,0.017777777777777778,0.007042253521126761,4139715,True,0.033333333333333326
40,1600,160,3,0.5,0.2,5822795207161787884,0.00125,0.00125,3200000,True,0.9999987499999999
30,900,2400,3,0.05,0.5,5996151287094986516,0.0011695906432748538,0.0011695906432748538,1800001,True,1.0
30,900,3200,3,0.05,0.8,5308090494359057772,0.0023391812865497076,0.0011709601873536298,2589079,True,0.9976596491228072
20,400,20,3,0.5,0.8,3848833512543445811,0.06,0.02127659574468085,442984,True,0.0
10,100,10,3,0.5,0.5,8925225789555835791,0.22,0.1111111111111111,159519,True,0.0
20,400,40,3,0.5,0.8,17237197098169201480,0.065,0.018867924528301886,902140,True,0.005
40,1600,2400,3,0.05,0.5,5916775916418276558,0.0006578947368421052,0.0006578947368421052,3200000,True,1.0
20,400,80,3,0.05,0.8,17691565094561734046,0.04736842105263158,0.013333333333333332,100000000,False,-1.0
30,900,1200,3,0.5,0.5,10878228454462202512,0.0022222222222222222,0.0022222222222222222,1800005,True,1.0
10,100,8000,3,0.5,0.5,13149479253013164340,0.02,0.02,200000,True,1.0
10,100,400,3,0.05,0.8,10614032126347985231,0.010526315789473684,0.010526315789473684,200000,True,1.0
20,400,1200,3,0.5,0.8,11980741880256559828,0.015,0.006097560975609756,1856571,True,0.6500000000000002
30,900,4800,3,0.5,0.8,17015647216381094477,0.011111111111111112,0.0025974025974025974,6084931,True,0.7345488888888888
40,1600,300,3,0.05,0.2,10568146039055026905,0.0006578947368421052,0.0006578947368421052,3200000,True,1.0
40,1600,4800,3,0.5,0.8,17766719772119586746,0.005,0.0015479876160990713,19219758,True,0.64494625
30,900,8000,3,0.5,0.5,13736318028639778884,0.0022222222222222222,0.0022222222222222222,1800000,True,1.0
20,400,1600,3,0.05,0.2,15301156269593119881,0.002631578947368421,0.002631578947368421,800000,True,1.0
10,100,160,3,0.05,0.2,4009091388010094365,0.010526315789473684,0.010526315789473684,200000,True,1.0
20,400,300,3,0.05,0.2,15526357371072487228,0.002631578947368421,0.002631578947368421,800000,True,1.0
40,1600,160,3,0.5,0.2,10706783655093872588,0.00125,0.00125,3200003,True,1.0
10,100,8000,3,0.5,0.2,11554882187886599250,0.02,0.02,200000,True,1.0
20,400,400,3,0.05,0.5,4440431181766729140,0.002631578947368421,0.002631578947368421,800000,True,1.0
40,1600,200,3,0.5,0.2,8974909012273751888,0.00125,0.00125,3200001,True,1.0
30,900,300,3,0.5,0.2,18033125448260888294,0.0022222222222222222,0.0022222222222222222,1800002,True,1.0
20,400,20,3,0.5,0.8,1884452077183706667,0.07,0.021739130434782608,445549,True,0.0
20,400,3200,3,0.5,0.2,7369569301522993362,0.005,0.005,800001,True,1.0
10,100,4800,3,0.05,0.8,11442724960834414875,0.010526315789473684,0.010526315789473684,200000,True,1.0
30,900,10,3,0.05,0.2,2761990928949550320,0.0023391812865497076,0.0011737089201877935,1800000,True,0.9999988304093568
40,1600,40,3,0.5,0.5,8277478915143770121,0.0075,0.0013071895424836603,100000000,False,-1.0
20,400,20,3,0.05,0.5,5798588352172096892,0.005263157894736842,0.002645502645502646,100000000,False,-1.0
40,1600,10,3,0.5,0.8,9330858676830330135,0.025,0.005988023952095808,1882250,True,0.0
10,100,200,3,0.05,0.5,11351317219449207478,0.010526315789473684,0.010526315789473684,200000,True,1.0
10,100,200,3,0.05,0.5,18418878757125247532,0.010526315789473684,0.010526315789473684,200000,True,1.0
40,1600,300,3,0.5,0.8,16823358589903919749,0.0125,0.004149377593360996,10353845,True,0.018749999999999992
20,400,160,3,0.05,0.5,10514201449033229067,0.002631578947368421,0.002631578947368421,800000,True,0.9999973684210527
10,100,1600,3,0.05,0.8,10456079255024331519,0.031578947368421054,0.01075268817204301,324550,True,0.9684210526315787
30,900,20,3,0.05,0.2,5640492507570902436,0.0011695906432748538,0.0011695906432748538,1800000,True,1.0
20,400,600,3,0.05,0.2,2051186107085110840,0.002631578947368421,0.002631578947368421,800000,True,1.0
10,100,40,3,0.05,0.5,11669924954340298023,0.010526315789473684,0.010526315789473684,200000,True,1.0
40,1600,400,3,0.5,0.2,1855065733063959861,0.00125,0.00125,3200000,True,1.0
30,900,600,3,0.05,0.8,4898293716894772830,0.0023391812865497076,0.0011709601873536298,3335200,True,0.9985403508771931
40,1600,40,3,0.5,0.5,6307406892458861049,0.02875,0.001360544217687075,100000000,False,-1.0
20,400,600,3,0.5,0.8,10965316388180662412,0.025,0.007194244604316546,1542478,True,0.5
20,400,200,3,0.5,0.8,11414691873814733120,0.03,0.010869565217391304,1501999,True,0.18076
20,400,160,3,0.05,0.8,10097097017982011210,0.039473684210526314,0.00970873786407767,7558836,True,0.08947368421052634
30,900,40,3,0.05,0.5,5002163326707951907,0.0011695906432748538,0.0011695906432748538,3060324,True,0.9999918128654971
40,1600,10,3,0.05,0.5,12616398318970700390,0.0013157894736842105,0.0006587615283267457,100000000,False,-1.0
10,100,10,3,0.05,0.2,828014085151735696,0.010526315789473684,0.010526315789473684,200000,True,1.0
30,900,3200,3,0.05,0.2,426282147274863028,0.0011695906432748538,0.0011695906432748538,1800001,True,1.0
10,100,2400,3,0.5,0.2,12108539608404860247,0.02,0.02,200000,True,1.0
40,1600,3200,3,0.5,0.8,293621513027688016,0.00625,0.001733102253032929,16763277,True,0.5045599999999999
30,900,80,3,0.5,0.8,15106472271975733265,0.04,0.00925925925925926,1879480,True,0.0
20,400,40,3,0.05,0.2,8604155873870501743,0.002631578947368421,0.002631578947368421,800000,True,1.0
20,400,40,3,0.5,0.5,10898005213685494440,0.15,0.03333333333333333,8343426,True,0.049360000000000015
30,900,8000,3,0.05,0.8,10443435320362532679,0.0011695906432748538,0.0011695906432748538,1800000,True,1.0
40,1600,400,3,0.5,0.2,1431803141590602596,0.00125,0.00125,3200001,True,1.0
10,100,400,3,0.05,0.8,11154085556780191273,0.010526315789473684,0.010526315789473684,200000,True,0.9999894736842104
20,400,120,3,0.05,0.2,11753408317733566000,0.002631578947368421,0.002631578947368421,800000,True,1.0
10,100,120,3,0.5,0.2,14629321408323752812,0.02,0.02,200005,True,1.0
30,900,800,3,0.05,0.5,14969425160296965841,0.0011695906432748538,0.0011695906432748538,1800000,True,1.0
10,100,40,3,0.05,0.5,13813626223297960490,0.010526315789473684,0.010526315789473684,200000,True,1.0
30,900,20,3,0.05,0.8,2875822621754810885,0.2222222222222222,0.020833333333333332,3400967,True,0.0
40,1600,1600,3,0.5,0.5,1449523591499711322,0.00125,0.00125,3200003,True,1.0
10,100,300,3,0.05,0.8,10551292432134778859,0.042105263157894736,0.0125,695063,True,0.7473578947368419
40,1600,160,3,0.5,0.2,11818306747955438394,0.00125,0.00125,3200000,True,1.0
20,400,600,3,0.05,0.2,1526054023814573078,0.002631578947368421,0.002631578947368421,800000,True,1.0
30,900,3200,3,0.5,0.8,7483061011458591949,0.008888888888888889,0.0027624309392265192,7701981,True,0.6400422222222223
40,1600,80,3,0.05,0.8,2147512329520976170,0.045394736842105265,0.007407407407407408,22277237,True,0.001974342105263157
40,1600,120,3,0.5,0.2,13050218668414038200,0.00125,0.00125,3200000,True,1.0
30,900,8000,3,0.5,0.8,14300246639231731604,0.008888888888888889,0.0024271844660194173,7007332,True,0.8355555555555554
30,900,2400,3,0.05,0.2,14567418551001877714,0.0011695906432748538,0.0011695906432748538,1800000,True,1.0
30,900,2400,3,0.05,0.5,4919727150239442656,0.0011695906432748538,0.0011695906432748538,1800000,True,1.0
30,900,800,3,0.05,0.2,13418209128915786454,0.0011695906432748538,0.0011695906432748538,1800000,True,1.0
30,900,400,3,0.05,0.5,17281818837070497086,0.0011695906432748538,0.0011695906432748538,1800000,True,1.0
20,400,600,3,0.5,0.8,8900019343397528172,0.025,0.007874015748031496,1614978,True,0.3849999999999999
30,900,3200,3,0.05,0.5,17700003961570606690,0.0011695906432748538,0.0011695906432748538,1800001,True,1.0
30,900,2400,3,0.05,0.8,4623240922127095084,0.0011695906432748538,0.0011695906432748538,1800000,True,1.0
30,900,400,3,0.5,0.2,4349427502183187092,0.0022222222222222222,0.0022222222222222222,1800000,True,1.0
20,400,300,3,0.5,0.5,9568892673450765559,0.005,0.005,800003,True,1.0
20,400,40,3,0.5,0.2,9078400030139606019,0.005,0.005,800001,True,1.0
20,400,2400,3,0.05,0.5,17049216077288539118,0.002631578947368421,0.002631578947368421,800000,True,1.0
30,900,10,3,0.5,0.2,12122663584267506656,0.0044444444444444444,0.0022271714922048997,8480180,True,0.9996555555555555
40,1600,40,3,0.5,0.5,17717492728075828583,0.00875,0.0013089005235602095,100000000,False,-1.0
10,100,1200,3,0.5,0.2,12934283523532148509,0.02,0.02,200001,True,1.0
10,100,20,3,0.5,0.5,3370030400120092875,0.24,0.14285714285714288,486970,True,0.02
10,100,8000,3,0.05,0.8,9111317219911701416,0.010526315789473684,0.010526315789473684,200000,True,1.0
10,100,200,3,0.05,0.8,11444189008374148599,0.08421052631578947,0.014084507042253521,696000,True,0.6363894736842105
30,900,20,3,0.5,0.5,4763208804058743524,0.008888888888888889,0.002386634844868735,100000000,False,-1.0
30,900,400,3,0.5,0.5,13828456223304436163,0.0022222222222222222,0.0022222222222222222,1800002,True,1.0
10,100,2400,3,0.05,0.8,15771860684029456559,0.010526315789473684,0.010526315789473684,200000,True,1.0
30,900,800,3,0.5,0.5,7462898783811262880,0.0022222222222222222,0.0022222222222222222,1800002,True,0.9999822222222222
10,100,10,3,0.5,0.5,16685535971792654388,0.18,0.1111111111111111,177759,True,0.0
10,100,40,3,0.05,0.5,18040816124675989696,0.010526315789473684,0.010526315789473684,422708,True,1.0
30,900,120,3,0.5,0.2,5206017652021619510,0.0022222222222222222,0.0022222222222222222,1800000,True,1.0
40,1600,400,3,0.05,0.2,14376975477835970986,0.0006578947368421052,0.0006578947368421052,3200000,True,1.0
10,100,160,3,0.5,0.5,10653462200625812990,0.02,0.02,200000,True,1.0
30,900,20,3,0.05,0.2,5084452754244601163,0.0011695906432748538,0.0011695906432748538,1800000,True,1.0
40,1600,120,3,0.5,0.8,18266374071430139222,0.0175,0.004784688995215311,4073492,True,0.0
20,400,4800,3,0.5,0.2,5289214994576543682,0.005,0.005,800001,True,1.0
10,100,200,3,0.05,0.2,10187134270454076764,0.010526315789473684,0.010526315789473684,200000,True,1.0
20,400,160,3,0.5,0.2,8076633686627727374,0.005,0.005,800001,True,1.0
30,900,120,3,0.05,0.5,4513381749362413907,0.0011695906432748538,0.0011695906432748538,1800000,True,1.0
20,400,4800,3,0.05,0.8,11421175051483922051,0.002631578947368421,0.002631578947368421,800000,True,1.0
10,100,200,3,0.5,0.8,16973927961779666769,0.06,0.024390243902439025,215585,True,0.6799999999999998
10,100,200,3,0.5,0.5,2789610331997494893,0.02,0.02,200001,True,1.0
10,100,4800,3,0.5,0.5,7535531233873030003,0.02,0.02,200002,True,1.0
30,900,800,3,0.05,0.2,6139602393364843395,0.0011695906432748538,0.0011695906432748538,1800000,True,1.0
10,100,600,3,0.5,0.8,1278236203911286558,0.06,0.022222222222222223,235429,True,0.8200000000000002
30,900,160,3,0.5,0.8,12444360011329014358,0.02666666666666667,0.007874015748031496,3488579,True,0.035555555555555556
10,100,20,3,0.5,0.5,15968557404284054800,0.2,0.07692307692307693,520211,True,0.10536000000000001
10,100,300,3,0.05,0.2,15934596464079595364,0.010526315789473684,0.010526315789473684,200000,True,1.0
30,900,80,3,0.5,0.8,13248162055030044380,0.02,0.008547008547008548,2856451,True,0.0044444444444444444
40,1600,1600,3,0.05,0.5,13351702467881368862,0.0006578947368421052,0.0006578947368421052,3200000,True,1.0
40,1600,1600,3,0.5,0.5,7286887948175396579,0.00125,0.00125,3200000,True,1.0
20,400,1600,3,0.5,0.2,18296588128094694555,0.005,0.005,800000,True,1.0
30,900,120,3,0.5,0.8,14699119727495869432,0.02666666666666667,0.00819672131147541,3734473,True,0.011108888888888885
30,900,300,3,0.5,0.2,439100814534497252,0.0022222222222222222,0.0022222222222222222,1800000,True,1.0
40,1600,600,3,0.5,0.8,12804133124551672420,0.01,0.003378378378378378,13208673,True,0.08236000000000002
10,100,4800,3,0.5,0.5,11182726754387897941,0.02,0.02,200000,True,1.0
10,100,3200,3,0.05,0.8,3550907477984013933,0.010526315789473684,0.010526315789473684,200000,True,1.0
30,900,200,3,0.05,0.5,14374357931399301988,0.0011695906432748538,0.0011695906432748538,1800000,True,1.0
30,900,200,3,0.5,0.5,5098230686677872210,0.0022222222222222222,0.0022222222222222222,3492308,True,0.9999377777777777
40,1600,3200,3,0.05,0.5,1023186927841461863,0.0006578947368421052,0.0006578947368421052,3200000,True,1.0
20,400,600,3,0.05,0.5,9075045945830253920,0.002631578947368421,0.002631578947368421,800000,True,1.0
40,1600,80,3,0.5,0.5,851071810922417205,0.0075,0.0012642225031605561,100000000,False,-1.0
20,400,8000,3,0.5,0.8,14536784233441999400,0.01,0.005128205128205127,1573263,True,0.9499999999999997
20,400,200,3,0.05,0.8,4722605783125709243,0.05,0.008403361344537816,6087088,True,0.11621052631578944
40,1600,800,3,0.05,0.8,1364897002420836180,0.01381578947368421,0.0018796992481203009,100000000,False,-1.0
30,900,120,3,0.5,0.2,13149358766351654503,0.0022222222222222222,0.0022222222222222222,1800000,True,1.0
40,1600,200,3,0.05,0.8,4676245050314500454,0.02763157894736842,0.0049504950495049506,99133400,True,0.007894078947368419
10,100,80,3,0.05,0.8,13267357711503981950,0.09473684210526316,0.022222222222222223,625444,True,0.2911473684210526
30,900,800,3,0.5,0.8,392870677661599625,0.011111111111111112,0.003968253968253968,6069754,True,0.28888444444444433
20,400,3200,3,0.5,0.5,7270288878473954412,0.005,0.005,800000,True,1.0
40,1600,20,3,0.05,0.8,13322152409629004099,0.9046052631578947,0.058823529411764705,28933616,True,0.0
20,400,2400,3,0.05,0.2,17195754377908855169,0.002631578947368421,0.002631578947368421,800000,True,1.0
30,900,80,3,0.5,0.2,584971548672921576,0.0022222222222222222,0.0022222222222222222,1800002,True,1.0
40,1600,200,3,0.5,0.8,16438015306793652160,0.015,0.0045871559633027525,6795987,True,0.009465000000000003
40,1600,4800,3,0.5,0.2,8711119218568902046,0.00125,0.00125,3200000,True,1.0
10,100,800,3,0.5,0.5,3910191172501648779,0.02,0.02,200001,True,1.0
30,900,300,3,0.5,0.8,16699787256995689390,0.02,0.006369426751592356,4244024,True,0.06888666666666665
30,900,120,3,0.05,0.8,17143426386880867710,0.03625730994152047,0.008620689655172414,16466443,True,0.013070175438596485
10,100,20,3,0.5,0.8,16759396081950368044,0.18,0.07142857142857144,143224,True,0.0
20,400,600,3,0.5,0.2,10030226261041861782,0.005,0.005,800002,True,1.0
20,400,800,3,0.05,0.8,13246708016802608829,0.005263157894736842,0.002645502645502646,986974,True,0.998121052631579
10,100,300,3,0.5,0.8,3968841425567078066,0.06,0.026315789473684213,257199,True,0.5600000000000003
30,900,120,3,0.5,0.8,14667508641726671862,0.02,0.008,3393216,True,0.008888888888888889
10,100,1600,3,0.5,0.5,8446860060958132074,0.02,0.02,200001,True,1.0
30,900,1200,3,0.5,0.8,14281313684055038406,0.011111111111111112,0.003378378378378378,6152383,True,0.4177733333333333
40,1600,800,3,0.05,0.8,13090667873534609082,0.0013157894736842105,0.0006583278472679395,3200000,True,0.9993019736842105
30,900,8000,3,0.05,0.2,2989741347255423938,0.0011695906432748538,0.0011695906432748538,1800000,True,1.0
10,100,2400,3,0.05,0.8,16889293214789148619,0.010526315789473684,0.010526315789473684,200000,True,1.0
30,900,1600,3,0.5,0.8,4363116802460343790,0.011111111111111112,0.003115264797507788,7205100,True,0.5096399999999999
10,100,8000,3,0.5,0.2,2743657379331410811,0.02,0.02,200000,True,1.0
10,100,1600,3,0.05,0.2,1413760841017169649,0.010526315789473684,0.010526315789473684,200000,True,1.0
20,400,3200,3,0.05,0.8,14599711718139084420,0.002631578947368421,0.002631578947368421,800000,True,0.9999947368421053
10,100,1200,3,0.5,0.2,9775579437939078852,0.02,0.02,200000,True,1.0
40,1600,80,3,0.5,0.2,6111483977793805673,0.00125,0.00125,3200000,True,1.0
10,100,600,3,0.5,0.5,16002938717782974587,0.02,0.02,200000,True,1.0
30,900,1600,3,0.05,0.2,5505019531626607860,0.0011695906432748538,0.0011695906432748538,1800000,True,1.0
30,900,1600,3,0.05,0.5,17621875311761399481,0.0011695906432748538,0.0011695906432748538,1800000,True,1.0
